id,name,kana,area,category,lat,lng,zoom,url,description,image,image2,image3,image4,image5,image6,image7,image8,image9,image10,電話番号,住所,アクセス,営業時間,定休日,料金,決済方法,駐車場,駐車場：大型バスの駐車,ウェブサイト,駐車場：台数,関連資料,駐車場：備考,備考,オンライン予約,メールアドレス
1033,三方石観世音,みかたいしかんぜおん,"若狭路,若狭町","歴史・文化・史跡,寺社仏閣",35.561687,135.914692,16,https://www.fuku-e.com/spot/detail_1033.html,三方駅のすぐそばに三方石観世音があります。石段を上がっていくと途中に石の鶏があるのは、一夜で観音像を彫っていた弘法大師が、夜明けを告げる鶏の声で、右手首から先を彫り残したと伝えられるため。手足の不自由な人にご利益があるとされ、参拝者がたえ…,https://www.fuku-e.com/lsc/upfile/spot/0000/1033/1033_1_l.jpg,,,,,,,,,,三方石観世音事務所 0770-45-0017,福井県若狭町三方22-1,JR三方駅から徒歩約15分/舞鶴若狭自動車道三方五湖ICから車で約15分,入館無料,無休,入館無料,,あり,,http://mikata.main.jp/,,,,,,
1036,味真野神社,あじまのじんじゃ,"丹南,越前市","歴史・文化・史跡,寺社仏閣",35.88685,136.23512,16,https://www.fuku-e.com/spot/detail_1036.html,継体天皇を祭る神社。継体天皇は即位する前に味真野で暮らしていたという伝承があります。室町時代には鞍谷氏の城館があり、境内の北と西に土塁の一部が残っています。鞍谷氏とは、足利義光の次子義嗣が兄の義時に疑われて自殺。その子嗣俊が越前に逃れ、鞍…,https://www.fuku-e.com/lsc/upfile/spot/0000/1036/1036_1_l.jpg,,,,,,,,,,0778-22-7434（越前市観光交流推進課）,福井県越前市池泉町21-18,ハピライン武生駅から車で20分/北陸自動車道武生ICから車で10分,,,,,,,,,,,,,
1037,泉岡一言神社,いずみおかひとことじんじゃ,"若狭路,若狭町","歴史・文化・史跡,寺社仏閣",35.483754,135.811336,16,https://www.fuku-e.com/spot/detail_1037.html,「祠を作らないように」という一言主命の言葉通り、若狭町の一言神社は全国でも珍しい、“祠のない神社”。心清らかに誰にも言わずに一つだけ願い事をすれば叶うといわれています。,https://www.fuku-e.com/lsc/upfile/spot/0000/1037/1037_1_l.jpg,,,,,,,,,,若狭町歴史文化課 0770-45-2270,福井県若狭町中野木  泉岡一言神社,舞鶴若狭自動車道若狭上中ICから車で約20分,,,,,,,https://www.jinja-fukui.jp/detail/index.php?ID=20160120_102156,,,,,,
1038,意足寺,いそくじ,"若狭路,おおい町","歴史・文化・史跡,寺社仏閣",35.464164,135.59621,16,https://www.fuku-e.com/spot/detail_1038.html,曹洞宗。本尊は十一面千手観音菩薩立像。当寺はもと長英寺(小浜市太良庄)の地にありましたが、江戸時代初期に現在地の万願寺跡地に移建されたといいます。本尊である木造千手観音立像は、平安時代の作で、像高109cm。髻頂に仏面、天冠台上に10面の菩薩面をい…,https://www.fuku-e.com/lsc/upfile/spot/0000/1038/1038_1_l.jpg,,,,,,,,,,"意足寺 0770-77-1078
おおい町立郷土史料館 0770-77-2820",福井県おおい町万願寺7-5,JR若狭本郷駅から川上行き福鉄バス「万願寺」下車徒歩10分/舞鶴若狭自動車道大飯高浜ICから5分、小浜西ICから15分,,,拝観料500円,,あり,,,10,,,,,
1039,引接寺,いんじょうじ,"丹南,越前市","歴史・文化・史跡,寺社仏閣",35.9042261,136.161916,16,https://www.fuku-e.com/spot/detail_1039.html,長亨2年(1488)に建立された天台真盛宗別格本山。総けやき造りの山門がみごと。十六羅漢や滝のぼりする鯉、威厳ある獅子など、勢いのある彫刻がほどこされています。境内に入ると正面に本堂。手前にあるお堂には石の大仏が祭られています。また、市指定文化財…,https://www.fuku-e.com/lsc/upfile/spot/0000/1039/1039_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1039/1039_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1039/1039_3_l.jpg,,,,,,,,引接寺　 0778-22-0442,福井県越前市京町3-3-5,ハピライン武生駅から徒歩約10分/北陸自動車道武生ICから車で10分,,,,,,,,,,,,,
1040,鵜甘神社(南越前町),うかんじんじゃ,"丹南,南越前町","歴史・文化・史跡,寺社仏閣",35.8235656,136.214394,14,https://www.fuku-e.com/spot/detail_1040.html,山王山の西麓にあり、延喜式神名帳にも名を残す神社で、鎌倉時代末期には、杣山城の城主・瓜生氏の手厚い保護を受け、そのもとで、社運は大きく隆盛しました。社宝の王の面は、県内でも最古の正安4年(1302)の貴重な作品です。,https://www.fuku-e.com/lsc/upfile/spot/0000/1040/1040_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1040/1040_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1040/1040_3_l.jpg,,,,,,,,"南越前町教育委員会 0778-47-8005
鵜甘神社　 0778-47-2830",福井県南越前町堂宮14-13,北陸自動車道今庄ICから車で15分,,,,,,,,,,,,,
1041,越前大仏,えちぜんだいぶつ,"永平寺・奥越,勝山市","歴史・文化・史跡,寺社仏閣",36.054546,136.518428,16,https://www.fuku-e.com/spot/detail_1041.html,勝山市の大師山清大寺にある、大仏本尊のモデルは、仏教伝来のルーツ中国河南省洛陽市の郊外の龍門石窟の中にある座像で、身の丈17メートル。奈良大仏（文献16.2メートル・実測14.98メートル）を上回る大きさです。さらに光背は23メートルで2メートルの石台…,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_3_l.jpg,,越前大仏大師山清大寺 0779-87-3300,福井県勝山市片瀬町50字1-1,"公共交通の場合：えちぜん鉄道勝山駅からコミュニティバス(平泉寺方面)乗車、越前大仏前下車、徒歩8分
お車の場合：中部縦貫自動車道勝山ICから車で10分","通常期　8：00～17：00（最終入館　16：30）
冬季　9：00～16：00（最終入館　15：30）",無休(冬期臨時休業有),"大人500円
小人(小・中・高校生)300円
雲海特別観覧実施時（朝８：00～9：00／夕16：00～17：00）
大人1,000円　小人500円（拝観料含む）",現金のみ,あり,50台,"https://www.etizen-daibutu.com/,https://www.fuku-e.com/event/detail_6321.html,https://www.instagram.com/echizen_daibutu/",400台,,,,,
1042,恵比須神社(須部神社),えびす(すべ)じんじゃ,"若狭路,若狭町","歴史・文化・史跡,寺社仏閣",35.481548,135.887842,16,https://www.fuku-e.com/spot/detail_1042.html,奈良時代に建てられ、「若狭ゑびす」として知られている神社。商売繁盛、漁業の神と子供の守り神として県内外から多くの参拝者が訪れています。また朱塗の鳥居は町の指定文化財になっています。,https://www.fuku-e.com/lsc/upfile/spot/0000/1042/1042_1_l.jpg,,,,,,,,,,若狭町歴史文化課 0770-45-2270,福井県若狭町末野36-5,舞鶴若狭自動車道若狭上中ICから車で約10分,,,,,あり,,http://www.town.fukui-wakasa.lg.jp/kankou/category/page.asp?Cnt=2&Page=33,,,,,,
1043,圓宮寺,えんぐうじ,"丹南,越前市","歴史・文化・史跡,寺社仏閣",35.897245,136.1670035,16,https://www.fuku-e.com/spot/detail_1043.html,千年の歴史をもつ古い寺。文明4年(1472)、蓮如上人の教化によって天台宗から浄土真宗に改宗。天正3年(1575)、織田信長による越前一向一揆攻めのときには、円宮寺の住職了観は武生の一揆軍の大将として、信長軍と戦い、敗れました。真宗大谷派では毎年、蓮如…,https://www.fuku-e.com/lsc/upfile/spot/0000/1043/1043_1_l.jpg,,,,,,,,,,圓宮寺　 0778-24-2758,福井県越前市あおば町2-41,ハピライン武生駅から徒歩約10分/北陸自動車道武生ICから車で10分,,,,,,,,,,,,,
1044,円照寺,えんしょうじ,"若狭路,小浜市","歴史・文化・史跡,寺社仏閣",35.4699486,135.7412777,16,https://www.fuku-e.com/spot/detail_1044.html,もと真言宗で遠松寺といい、南川の対岸の堂谷にありましたが、越前杣山城主瓜生民部の娘が尼となって当寺へはいり文安元年ここに移し臨済宗の寺として再建、円照寺と改めたと伝えられています。本堂には本尊の大日如来座像、不動明王立像(重文)が安置されて…,https://www.fuku-e.com/lsc/upfile/spot/0000/1044/1044_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1044/1044_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1044/1044_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1044/1044_4_l.jpg,,,,,,,円照寺 0770-56-1902,福井県小浜市尾崎22-15,JR小浜駅から車で10分/舞鶴若狭自動車道小浜ICから車で約10分,9:00～17:00,,拝観料:400円,,あり,,https://www.obama-8-temples.jp/temples/enshoji/,,,,,,
1045,大塩八幡宮,おおしおはちまんぐう,"丹南,越前市",歴史・文化・史跡,35.8493082,136.1711175,16,https://www.fuku-e.com/spot/detail_1045.html,仁和3年(887)、越前に流された中納言紀友仲が無実の罪を晴らすために、この地で祈願を続けました。まもなく許されて都に帰ることができ、感謝して社殿を建てたのが由来といわれています。これだけ大きな拝殿は珍しく、昭和56年の修復で創建当時の入母屋造、…,https://www.fuku-e.com/lsc/upfile/spot/0000/1045/1045_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1045/1045_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1045/1045_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1045/1045_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1045/1045_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1045/1045_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1045/1045_8_l.jpg,,,, 0778-23-8074（大塩八幡宮）,福井県越前市国兼町22-2,ハピライン武生駅から車で15分/北陸自動車道武生ICから車で15分,,,,,,,https://oosiohatiman.wixsite.com/oosiohatiman/,,,,,,
1047,大虫神社,おおむしじんじゃ,"丹南,越前市","歴史・文化・史跡,寺社仏閣",35.9008893,136.1265847,16,https://www.fuku-e.com/spot/detail_1047.html,伊勢神宮と同じくらい古い歴史を持つといわれている神社で、平安時代に作られた木造の男神座像2躯は国の重要文化財に指定されています。昔、害虫が発生し、農作物に大きな被害が出ましたが、祈願したところ、害虫は退散し豊作になったことから、「大虫」の名…,https://www.fuku-e.com/lsc/upfile/spot/0000/1047/1047_1_l.jpg,,,,,,,,,,0778-22-5041（大虫神社）,福井県越前市大虫町21-27-1,ハピライン武生駅から車で5分/北陸自動車道武生ICから車で15分,,,,,,,,,,,,,
1048,岡太神社・大瀧神社,おかもとじんじゃ・おおたきじんじゃ,"丹南,越前市","伝統工芸,歴史・文化・史跡,寺社仏閣",35.90676,136.253243,16,https://www.fuku-e.com/spot/detail_1048.html,国の重要文化財の指定を受けている、日本でも珍しい「紙の神様」を祀っている神社です。今から千五百年ほど前、継体天皇が越前におられ男大迹皇子と呼ばれていたころ、この村里の岡太川の上流に美しい姫が現れて、「この地は清らかな水に恵まれているから、…,https://www.fuku-e.com/lsc/upfile/spot/0000/1048/1048_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1048/1048_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1048/1048_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1048/1048_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1048/1048_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1048/1048_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1048/1048_5_l.jpg,,,,,福井県越前市大滝町13-1,"ハピラインふくい武生駅から福鉄バス南越線「和紙の里」下車徒歩約10分
北陸自動車道武生ICから車で10分",拝観自由,,,,あり,,,10台（大型バス可）,/lsc/upfile/spot/0000/1048/1048_1_file.pdf,,,,
1049,憶念寺,おくねんじ,"丹南,南越前町","歴史・文化・史跡,寺社仏閣",35.820735,136.219851,16,https://www.fuku-e.com/spot/detail_1049.html,楠正成の弟の弟子の1人である秀見が住居としていた寺を、真宗に転帰したもので、正しくは金剛山憶念寺と呼びます。天保年間から昭和初期にかけて、浄土真宗の大家を輩出しています。,https://www.fuku-e.com/lsc/upfile/spot/0000/1049/1049_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1049/1049_2_l.jpg,,,,,,,,,"南越前町教育委員会 0778-47-8005
憶念寺　 0778-47-2601",福井県南越前町金粕11-12,北陸自動車道今庄ICから車で15分,,,,,,,,,,,,,
1050,越知神社,おちじんじゃ,"あわら・坂井・福井市,丹南,福井市,越前町","自然・公園,山・川・湖,歴史・文化・史跡,寺社仏閣",36.006008,136.09042,16,https://www.fuku-e.com/spot/detail_1050.html,越知山の山頂付近は、かつて神仏混合の山岳霊場だったといわれています。頂上の三角点付近には、奥の院や、大師堂、社務所、日吉神社、本殿、拝殿があり、この本殿が越知神社にあたります。越前五山の一つとして、信仰を集め、白山を開く前の泰澄が修行をし…,https://www.fuku-e.com/lsc/upfile/spot/0000/1050/1050_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1050/1050_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1050/1050_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1050/1050_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1050/1050_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1050/1050_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1050/1050_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1050/1050_8_l.jpg,,,0778-34-5260（越知神社社務所）,福井県越前町大谷寺,北陸自動車道鯖江ICから車で60分,,,,,あり,,https://fupo.jp/article/ochisan/,,,"登山の際には、「行者道コース」で「奥糸生多目的集会施設」の駐車場をご利用いただくのがおすすめです。
また、越知神社までは車で登ることもでき、駐車場はありませんが、神社前に３台ほど駐車可能なスペースがあります。",,,
1051,加多志波神社,かたしばじんじゃ,"丹南,鯖江市","歴史・文化・史跡,寺社仏閣",35.945286,136.225503,16,https://www.fuku-e.com/spot/detail_1051.html,加多志波神社にある鎌倉時代後期の作とされる木造の父母子の鬼面(追儺面)は国の重要文化財に指定されています。。毎年2月11日に一般公開され、餅をまいて厄を払う神事「おこない」が催されます。,https://www.fuku-e.com/lsc/upfile/spot/0000/1051/1051_1_l.jpg,,,,,,,,,,,福井県鯖江市川島町27,北陸自動車道鯖江ICから車で約5分,終日,散策自由(お面様の公開は2月11日のみ),無料,,あり,,"https://www.city.sabae.fukui.jp/kanko/sightseeing/katashiba.html
",6,,,,,
1052,金崎宮,かねがさきぐう,"若狭路,敦賀市",歴史・文化・史跡,35.66451,136.07406,16,https://www.fuku-e.com/spot/detail_1052.html,延元元年(1336)恒良、尊良両親王を守護した新田義貞が足利軍と戦った古戦場です。戦いは厳しさを極め、尊良親王ら300人は籠城から半年後、城に火を放ち自害しました。中腹の金崎宮には両親王が祀られています。戦国の世には朝倉・浅井軍と信長・秀吉・家康の…,https://www.fuku-e.com/lsc/upfile/spot/0000/1052/1052_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1052/1052_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1052/1052_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1052/1052_4_l.jpg,,,,,,,"金崎宮社務所 0770-22-0938
敦賀観光案内所 0770-21-8686
(一社)敦賀観光協会0770-22-8167",福井県敦賀市金ｹ崎町1-4,JR敦賀駅からコミュニティバス「松原線」で「金崎宮口」下車/ぐるっと敦賀周遊バスで「金崎宮」下車/北陸自動車道敦賀ICから車で約10分,,無休,,,あり,5,"http://kanegasakigu.jp/,https://www.fuku-e.com/fukutabi/detail_62.html#nav_article1,https://www.fuku-e.com/fukutabi/detail_431.html",30,,,,,
